uid,name,ing
mute-santandereano,Mute santandereano,mano de res
mute-santandereano,Mute santandereano,costilla de res
mute-santandereano,Mute santandereano,carne de cerdo
mute-santandereano,Mute santandereano,callos
mute-santandereano,Mute santandereano,maíz pelado
mute-santandereano,Mute santandereano,maíz pelado
mute-santandereano,Mute santandereano,cebolla en rama
mute-santandereano,Mute santandereano,papas
mute-santandereano,Mute santandereano,ahuyama
mute-santandereano,Mute santandereano,berenjena
mute-santandereano,Mute santandereano,fríjol verde
mute-santandereano,Mute santandereano,garbanzos
mute-santandereano,Mute santandereano,conchitas
mute-santandereano,Mute santandereano,guaca
mute-santandereano,Mute santandereano,perejil
mute-santandereano,Mute santandereano,hogo
mute-santandereano,Mute santandereano,bicarbonato
mute-santandereano,Mute santandereano,pimienta
naco,Naco,papas sabaneras
naco,Naco,mantequilla
naco,Naco,leche
naco,Naco,huevo
naco,Naco,pimienta
nacume,Nacume,masa de maíz
nacume,Nacume,costilla de cerdo
nacume,Nacume,nacume
nacume,Nacume,cebolla larga
nacume,Nacume,orégano
nacume,Nacume,aceite
nacume,Nacume,aceite
nacume,Nacume,aceite
nacume,Nacume,pimienta
natilla,Natilla,leche
natilla,Natilla,fécula de maíz
natilla,Natilla,panela
natilla,Natilla,canela
natilla,Natilla,mantequilla
natilla,Natilla,coco
natilla,Natilla,canela
natilla,Natilla,almíbar de azúcar con azahares de naranjo
negritos,Negritos,harina de trigo
negritos,Negritos,azúcar
negritos,Negritos,chocolate
negritos,Negritos,mantequilla
negritos,Negritos,cucha
negritos,Negritos,huevos
negritos,Negritos,almendras
negritos,Negritos,esencia de vainilla
neque,Ñeque,carne de ñeque
neque,Ñeque,vinagre
neque,Ñeque,jugo de naranja agria
neque,Ñeque,cebolla junca
neque,Ñeque,tomillo
neque,Ñeque,cucha
neque,Ñeque,papas
neque,Ñeque,pan
neque,Ñeque,hogo
neque,Ñeque,pimienta
nochebuena,Nochebuena,limones verdes
nochebuena,Nochebuena,papaya verde
nochebuena,Nochebuena,higuillos
nochebuena,Nochebuena,brevas
nochebuena,Nochebuena,panela
nochebuena,Nochebuena,agua
nochebuena,Nochebuena,almojábanas
nochebuena,Nochebuena,queso blanco
orejas-de-cerdo,Orejas de cerdo,cerdo
orejas-de-cerdo,Orejas de cerdo,cebolla de huevo
orejas-de-cerdo,Orejas de cerdo,apio
orejas-de-cerdo,Orejas de cerdo,orégano
orejas-de-cerdo,Orejas de cerdo,laurel
orejas-de-cerdo,Orejas de cerdo,pimienta
pajarilla,Pajarilla,pajarilla
pajarilla,Pajarilla,cebollas de huevo
pajarilla,Pajarilla,perejil
pajarilla,Pajarilla,tomates
pajarilla,Pajarilla,dientes de ajo
pajarilla,Pajarilla,cucha
pajarilla,Pajarilla,laurel
pajarilla,Pajarilla,pan
pajarilla,Pajarilla,caldo básico
pajarilla,Pajarilla,vinagre
pajarilla,Pajarilla,pimienta
palitos-de-queso,Palitos de queso,harina de trigo
palitos-de-queso,Palitos de queso,queso
palitos-de-queso,Palitos de queso,huevos
palitos-de-queso,Palitos de queso,mantequilla
palitos-de-queso,Palitos de queso,polvo de hornear
palitos-de-queso,Palitos de queso,cucha
palitos-de-queso,Palitos de queso,almidón de yuca
palitos-de-queso,Palitos de queso,queso blanco
palitos-de-queso,Palitos de queso,mantequilla
palitos-de-queso,Palitos de queso,huevo
palmitos,Palmitos,palmitos
palmitos,Palmitos,huevos
palmitos,Palmitos,hogo
palmitos,Palmitos,mantequilla
palo-a-pique,Palo a pique,fríjol
palo-a-pique,Palo a pique,arroz
palo-a-pique,Palo a pique,guiso
palo-a-pique,Palo a pique,sal
pambazo,Pambazo,harina de trigo
pambazo,Pambazo,huevo
pambazo,Pambazo,azúcar
pambazo,Pambazo,cucha
pambazo,Pambazo,levadura
pambazo,Pambazo,manteca de cerdo
pambazo,Pambazo,almidón de yuca
pambazo,Pambazo,miel
pambazo,Pambazo,huevos
pambazo,Pambazo,mantequilla
pambazo,Pambazo,aguardiente
pan-batido,Pan batido,agua
pan-batido,Pan batido,levadura
pan-batido,Pan batido,leche
pan-batido,Pan batido,mantequilla
pan-batido,Pan batido,huevos
pan-batido,Pan batido,azúcar
pan-batido,Pan batido,cucha
pan-batido,Pan batido,harina de trigo
pan-batido,Pan batido,pasas
pan-de-arroz,Pan de arroz,arroz
pan-de-arroz,Pan de arroz,cuajada
pan-de-arroz,Pan de arroz,mantequilla
pan-de-arroz,Pan de arroz,harina de arroz
pan-de-arroz,Pan de arroz,cuajada
pan-de-arroz,Pan de arroz,sal
pan-de-arroz,Pan de arroz,aceite
pan-de-esponja,Pan de esponja,huevos
pan-de-esponja,Pan de esponja,harina de trigo
pan-de-esponja,Pan de esponja,azúcar
pan-de-esponja,Pan de esponja,cáscara de limón
pan-de-esponja,Pan de esponja,vino dulce
pan-de-esponja,Pan de esponja,esencia de vainilla
pan-de-esponja,Pan de esponja,polvo de hornear
pan-de-esponja,Pan de esponja,nuez moscada
pan-de-esponja,Pan de esponja,almidón de yuca
pan-de-esponja,Pan de esponja,huevo
pan-de-esponja,Pan de esponja,mantequilla
pan-de-esponja,Pan de esponja,harina de yuca
pan-de-esponja,Pan de esponja,aceite
pan-de-esponja,Pan de esponja,azúcar
pan-de-esponja,Pan de esponja,huevos
pan-de-esponja,Pan de esponja,cáscara de limón
pan-de-esponja,Pan de esponja,esencia de vainilla
pan-de-esponja,Pan de esponja,tuétanos de huesos de res
pan-de-yuca,Pan de yuca,almidón de yuca
pan-de-yuca,Pan de yuca,queso blanco
pan-de-yuca,Pan de yuca,mantequilla
pan-de-yuca,Pan de yuca,huevo
panda,Panda,pescado
panda,Panda,refrito
panda,Panda,hojas de plátano
pandebono,Pandebono,masa de maíz trillado
pandebono,Pandebono,almidón de yuca
pandebono,Pandebono,queso blanco costeño
pandebono,Pandebono,cuajada
pandebono,Pandebono,huevos
panderos-huila,Panderos [Huila],harina de yuca
panderos-huila,Panderos [Huila],aceite
panderos-huila,Panderos [Huila],azúcar
panderos-huila,Panderos [Huila],huevos
panderos-huila,Panderos [Huila],cáscara de limón
panderos-huila,Panderos [Huila],esencia de vainilla
panderos-huila,Panderos [Huila],tuétanos de huesos de res
panochas,Panochas,maíz amarillo
panochas,Panochas,miel de panela
panochas,Panochas,clavos de olor
panochas,Panochas,canela
papas-chorreadas,Papas chorreadas,papas
papas-chorreadas,Papas chorreadas,aceite
papas-chorreadas,Papas chorreadas,tomates
papas-chorreadas,Papas chorreadas,queso
papas-chorreadas,Papas chorreadas,natas de leche
papas-chorreadas,Papas chorreadas,aceite
papas-chorreadas,Papas chorreadas,pimienta
papas-de-zipaquira,Papas de Zipaquirá,papas tocanas
papas-de-zipaquira,Papas de Zipaquirá,sal
papas-rellenas-con-carne-o-queso,Papas rellenas con carne [o queso],papas huatas
papas-rellenas-con-carne-o-queso,Papas rellenas con carne [o queso],carne de res
papas-rellenas-con-carne-o-queso,Papas rellenas con carne [o queso],huevos
papas-rellenas-con-carne-o-queso,Papas rellenas con carne [o queso],hogao
papas-rellenas-con-carne-o-queso,Papas rellenas con carne [o queso],aceite
papas-rellenas-con-carne-o-queso,Papas rellenas con carne [o queso],harina de trigo
papas-rellenas-con-carne-o-queso,Papas rellenas con carne [o queso],sal
papas-rellenas-con-carne-o-queso,Papas rellenas con carne [o queso],aceite
papaya-rellena-o-melon-relleno,Papaya rellena [o melón relleno],papaya
papaya-rellena-o-melon-relleno,Papaya rellena [o melón relleno],gelatina con sabor a limón
papaya-rellena-o-melon-relleno,Papaya rellena [o melón relleno],uvas verdes
papaya-rellena-o-melon-relleno,Papaya rellena [o melón relleno],melón
papaya-rellena-o-melon-relleno,Papaya rellena [o melón relleno],manzana
papaya-rellena-o-melon-relleno,Papaya rellena [o melón relleno],azúcar
papaya-rellena-o-melon-relleno,Papaya rellena [o melón relleno],gotas de limón
papitas-de-huerta,Papitas de huerta,papitas de huerta
papitas-de-huerta,Papitas de huerta,aceite
pargo-frito-en-salsa-de-mostaza,Pargo frito en salsa de mostaza,pargo
pargo-frito-en-salsa-de-mostaza,Pargo frito en salsa de mostaza,crema de leche
pargo-frito-en-salsa-de-mostaza,Pargo frito en salsa de mostaza,mayonesa
pargo-frito-en-salsa-de-mostaza,Pargo frito en salsa de mostaza,encurtido en salsa de mostaza
pargo-frito-en-salsa-de-mostaza,Pargo frito en salsa de mostaza,aceite
pargo-frito-en-salsa-de-mostaza,Pargo frito en salsa de mostaza,vinagre criollo
pargo-frito-en-salsa-de-mostaza,Pargo frito en salsa de mostaza,tomillo
pargo-frito-en-salsa-de-mostaza,Pargo frito en salsa de mostaza,pimienta
pargo-rojo-relleno,Pargo rojo relleno,pargo rojo
pargo-rojo-relleno,Pargo rojo relleno,mantequilla
pargo-rojo-relleno,Pargo rojo relleno,jugo de limón
pargo-rojo-relleno,Pargo rojo relleno,langostinos
pargo-rojo-relleno,Pargo rojo relleno,ron
pargo-rojo-relleno,Pargo rojo relleno,aceite
pargo-rojo-relleno,Pargo rojo relleno,pulpo
pargo-rojo-relleno,Pargo rojo relleno,carne de pescado
pargo-rojo-relleno,Pargo rojo relleno,mantequilla
pargo-rojo-relleno,Pargo rojo relleno,guiso
pargo-rojo-relleno,Pargo rojo relleno,vino blanco
pargo-rojo-relleno,Pargo rojo relleno,pimienta
pargo-rojo-relleno,Pargo rojo relleno,cebolla
pargo-rojo-relleno,Pargo rojo relleno,mantequilla
pargo-rojo-relleno,Pargo rojo relleno,harina de trigo
pargo-rojo-relleno,Pargo rojo relleno,tomillo
pargo-rojo-relleno,Pargo rojo relleno,pimienta
pastel-de-arroz,Pastel de arroz,arroz
pastel-de-arroz,Pastel de arroz,costillas de cerdo
pastel-de-arroz,Pastel de arroz,tocino
pastel-de-arroz,Pastel de arroz,hueso
pastel-de-arroz,Pastel de arroz,vinagre
pastel-de-arroz,Pastel de arroz,aceite achiotado
pastel-de-arroz,Pastel de arroz,guiso
pastel-de-arroz,Pastel de arroz,papas
pastel-de-arroz,Pastel de arroz,tomates
pastel-de-arroz,Pastel de arroz,cebolla
pastel-de-arroz,Pastel de arroz,ajo
pastel-de-arroz,Pastel de arroz,ají
pastel-de-arroz,Pastel de arroz,alcaparras
pastel-de-arroz,Pastel de arroz,col
pastel-de-arroz,Pastel de arroz,pimienta
pastel-de-arroz,Pastel de arroz,hojas de bijao
pastel-de-arroz,Pastel de arroz,majaguas
pastel-de-choclo,Pastel de choclo,pollo
pastel-de-choclo,Pastel de choclo,choclo
pastel-de-choclo,Pastel de choclo,queso blanco
pastel-de-choclo,Pastel de choclo,mantequilla
pastel-de-choclo,Pastel de choclo,huevos
pastel-de-choclo,Pastel de choclo,clara de huevo
pastel-de-choclo,Pastel de choclo,leche
pastel-de-choclo,Pastel de choclo,pimienta
pastel-de-pescado,Pastel de pescado,pescado
pastel-de-pescado,Pastel de pescado,papas
pastel-de-pescado,Pastel de pescado,refrito
pastel-de-pescado,Pastel de pescado,leche
pastel-de-pescado,Pastel de pescado,huevos
pastel-de-pescado,Pastel de pescado,miga de pan
pastel-de-pescado,Pastel de pescado,sal
pastel-sampedrino,Pastel sampedrino,hueso
pastel-sampedrino,Pastel sampedrino,lomo de cerdo
pastel-sampedrino,Pastel sampedrino,longaniza
pastel-sampedrino,Pastel sampedrino,papas de año
pastel-sampedrino,Pastel sampedrino,arvejas verdes
pastel-sampedrino,Pastel sampedrino,arroz
pastel-sampedrino,Pastel sampedrino,hogo
pastel-sampedrino,Pastel sampedrino,masa de maíz
pastel-sampedrino,Pastel sampedrino,cuajada
pastel-sampedrino,Pastel sampedrino,agua
pastel-sampedrino,Pastel sampedrino,pimienta
pasteles-de-arracacha,Pasteles de arracacha,arracacha
pasteles-de-arracacha,Pasteles de arracacha,guiso para empanadas
pasteles-de-arracacha,Pasteles de arracacha,pimienta
pasteles-de-arracacha,Pasteles de arracacha,aceite
pastelitos,Pastelitos,harina de trigo
pastelitos,Pastelitos,polvo de hornear
pastelitos,Pastelitos,mantequilla
pastelitos,Pastelitos,agua
pastelitos,Pastelitos,guiso para rellenar pastelitos
patty,Patty,harina de trigo
patty,Patty,aceite
patty,Patty,agua
patty,Patty,carne de res
patty,Patty,papaya verde
patty,Patty,dientes de ajo
patty,Patty,cebolla cabezona
patty,Patty,pimentón
patty,Patty,vinagre
patty,Patty,aceite
patty,Patty,sal
pepinos-rellenos,Pepinos rellenos,pepino
pepinos-rellenos,Pepinos rellenos,cebolla cabezona
pepinos-rellenos,Pepinos rellenos,mantequilla
pepinos-rellenos,Pepinos rellenos,carne de res
pepinos-rellenos,Pepinos rellenos,aceite
pepinos-rellenos,Pepinos rellenos,dientes de ajo
pepinos-rellenos,Pepinos rellenos,cebolla cabezona
pepinos-rellenos,Pepinos rellenos,tomates
pepinos-rellenos,Pepinos rellenos,huevos
pepinos-rellenos,Pepinos rellenos,aceite
pepinos-rellenos,Pepinos rellenos,agua
pepinos-rellenos,Pepinos rellenos,comino
pepitoria,Pepitoria,cabro
pepitoria,Pepitoria,corazón
pepitoria,Pepitoria,cabro
pepitoria,Pepitoria,cebolla junca
pepitoria,Pepitoria,dientes de ajo
pepitoria,Pepitoria,huevos
pepitoria,Pepitoria,pimienta
pepitoria,Pepitoria,cominos
pepitoria,Pepitoria,achiote
pepitoria,Pepitoria,manteca de cerdo
pepitoria,Pepitoria,pan
pepitoria,Pepitoria,jugo de limón
pepitoria,Pepitoria,sal
pepitoria-de-chivo,Pepitoria de chivo,cabeza de chivo
pepitoria-de-chivo,Pepitoria de chivo,corazón
pepitoria-de-chivo,Pepitoria de chivo,macarroncitos
pepitoria-de-chivo,Pepitoria de chivo,tomates
pepitoria-de-chivo,Pepitoria de chivo,dientes de ajo
pepitoria-de-chivo,Pepitoria de chivo,cebolla
pepitoria-de-chivo,Pepitoria de chivo,cebolla
pepitoria-de-chivo,Pepitoria de chivo,mejorana
pepitoria-de-chivo,Pepitoria de chivo,orégano
pepitoria-de-chivo,Pepitoria de chivo,pimienta
pernil-al-horno,Pernil al horno,pierna de cerdo
pernil-al-horno,Pernil al horno,cebolla
pernil-al-horno,Pernil al horno,cebolla
pernil-al-horno,Pernil al horno,cebolla junca
pernil-al-horno,Pernil al horno,pimienta
pernil-al-horno,Pernil al horno,cucha
pernil-al-horno,Pernil al horno,cilantro
pernil-al-horno,Pernil al horno,dientes de ajo
pernil-al-horno,Pernil al horno,mostaza
pernil-al-horno,Pernil al horno,vino blanco
pescado-con-cohombros,Pescado con cohombros,pescado
pescado-con-cohombros,Pescado con cohombros,cohombro
pescado-con-cohombros,Pescado con cohombros,vinagre criollo
pescado-con-cohombros,Pescado con cohombros,aceite
pescado-con-cohombros,Pescado con cohombros,aceite
pescado-con-cohombros,Pescado con cohombros,alcaparras
pescado-con-cohombros,Pescado con cohombros,tomillo
pescado-con-cohombros,Pescado con cohombros,cilantro
pescado-con-cohombros,Pescado con cohombros,azúcar
pescado-con-cohombros,Pescado con cohombros,pimienta
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,pescado
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,col
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,cebolla en rama
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,pimentón rojo
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,jengibre
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,dientes de ajo
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,mantequilla
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,agua
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,naranja
pescado-en-salsa-de-naranja-agria,Pescado en salsa de naranja agria,pimienta
pescado-encurtido,Pescado encurtido,pescado
pescado-encurtido,Pescado encurtido,cebolla larga
pescado-encurtido,Pescado encurtido,vinagre
pescado-encurtido,Pescado encurtido,aceite
pescado-encurtido,Pescado encurtido,mostaza
pescado-encurtido,Pescado encurtido,tomillo
pescado-encurtido,Pescado encurtido,cilantro
pescado-encurtido,Pescado encurtido,aceite
pescado-encurtido,Pescado encurtido,pimienta
pescuezos-de-gallina,Pescuezos de gallina,pescuezos de gallina
pescuezos-de-gallina,Pescuezos de gallina,arroz
pescuezos-de-gallina,Pescuezos de gallina,papas
pescuezos-de-gallina,Pescuezos de gallina,arvejas verdes
pescuezos-de-gallina,Pescuezos de gallina,cebolla
pescuezos-de-gallina,Pescuezos de gallina,dientes de ajo
pescuezos-de-gallina,Pescuezos de gallina,tomillo
pescuezos-de-gallina,Pescuezos de gallina,orégano
pescuezos-de-gallina,Pescuezos de gallina,perejil
pescuezos-de-gallina,Pescuezos de gallina,manteca de cerdo
peto-sinceano,Peto sinceano,masa de maíz
peto-sinceano,Peto sinceano,leche
peto-sinceano,Peto sinceano,azúcar
peto-sinceano,Peto sinceano,canela
peto-sinceano,Peto sinceano,hueso blanco
peto-sinceano,Peto sinceano,carne
peto-sinceano,Peto sinceano,aceite
peto-sinceano,Peto sinceano,cebollas de huevo
peto-sinceano,Peto sinceano,repollo
peto-sinceano,Peto sinceano,tomates
peto-sinceano,Peto sinceano,dientes de ajo
peto-sinceano,Peto sinceano,pimienta
picadillo,Picadillo,agua
picadillo,Picadillo,carne de res cecina
picadillo,Picadillo,plátanos hartones verdes
picadillo,Picadillo,yuca
picadillo,Picadillo,ahuyama
picadillo,Picadillo,cebolla larga
picadillo,Picadillo,cilantro cimarrón
picadillo,Picadillo,dientes de ajo
picadillo,Picadillo,pimienta
picadillo-de-tortuga,Picadillo de tortuga,carne de tortuga
picadillo-de-tortuga,Picadillo de tortuga,tortuga
picadillo-de-tortuga,Picadillo de tortuga,guiso
picadillo-de-tortuga,Picadillo de tortuga,tomates
picadillo-de-tortuga,Picadillo de tortuga,pimienta
pichones,Pichones,pichones de paloma
pichones,Pichones,aceite
pichones,Pichones,pimentón rojo
pichones,Pichones,cebolla
pichones,Pichones,dientes de ajo
pichones,Pichones,perejil
pichones,Pichones,yerbabuena
pichones,Pichones,mantequilla
pichones,Pichones,agua
pichones,Pichones,pimienta
picillo-de-pescado,Picillo de pescado,carne de pescado
picillo-de-pescado,Picillo de pescado,guiso
picillo-de-pescado,Picillo de pescado,pimienta
picos,Picos,caldo básico
picos,Picos,labios de res
picos,Picos,papas
picos,Picos,calado
picos,Picos,hogo
picos,Picos,pimienta
pie-de-mango,Pie de mango,harina de trigo
pie-de-mango,Pie de mango,mantequilla
pie-de-mango,Pie de mango,polvo de hornear
pie-de-mango,Pie de mango,cucha
pie-de-mango,Pie de mango,sal
pie-de-mango,Pie de mango,pulpa de mango maduro
pie-de-mango,Pie de mango,crema de leche
pie-de-mango,Pie de mango,huevo
pie-de-mango,Pie de mango,cucha
pie-de-mango,Pie de mango,azúcar
pie-de-mango,Pie de mango,limón
pie-de-mango,Pie de mango,crema de leche
pie-de-mango,Pie de mango,rallado de limón
pierna-de-cordero,Pierna de cordero,pierna de cordero
pierna-de-cordero,Pierna de cordero,cebolla junca
pierna-de-cordero,Pierna de cordero,dientes de ajo
pierna-de-cordero,Pierna de cordero,perejil
pierna-de-cordero,Pierna de cordero,tomillo
pierna-de-cordero,Pierna de cordero,albahaca
pierna-de-cordero,Pierna de cordero,laurel
pierna-de-cordero,Pierna de cordero,pimienta
pimentones-rellenos,Pimentones rellenos,aceite
pimentones-rellenos,Pimentones rellenos,carne de res
pimentones-rellenos,Pimentones rellenos,tocineta
pimentones-rellenos,Pimentones rellenos,hogao
pimentones-rellenos,Pimentones rellenos,arroz blanco
pimentones-rellenos,Pimentones rellenos,aceite
pimentones-rellenos,Pimentones rellenos,caldo básico
pimentones-rellenos,Pimentones rellenos,orégano
pimentones-rellenos,Pimentones rellenos,tomillo
pimentones-rellenos,Pimentones rellenos,dientes de ajo
pimentones-rellenos,Pimentones rellenos,ají picante
pimentones-rellenos,Pimentones rellenos,perejil
pimentones-rellenos,Pimentones rellenos,miga de pan
pimentones-rellenos,Pimentones rellenos,pimienta
pinchos-de-tortuga,Pinchos de tortuga,carne de tortuga
pinchos-de-tortuga,Pinchos de tortuga,corazón
pinchos-de-tortuga,Pinchos de tortuga,tomates
pinchos-de-tortuga,Pinchos de tortuga,aceite
pinchos-de-tortuga,Pinchos de tortuga,cebolla
pinchos-de-tortuga,Pinchos de tortuga,cilantro cimarrón
pinchos-de-tortuga,Pinchos de tortuga,jugo de limón
pinchos-de-tortuga,Pinchos de tortuga,pimienta
pionono,Pionono,harina de trigo
pionono,Pionono,polvo de hornear
pionono,Pionono,huevos
pionono,Pionono,azúcar
pionono,Pionono,vainilla
pionono,Pionono,mermelada casera
pipian,Pipián,papas coloradas
pipian,Pipián,hogao
pipian,Pipián,maní
pipian,Pipián,huevos
pipian,Pipián,achiote
piquete-bogotano,Piquete bogotano,agua
piquete-bogotano,Piquete bogotano,espinazo de cerdo
piquete-bogotano,Piquete bogotano,cubios
piquete-bogotano,Piquete bogotano,hibias
piquete-bogotano,Piquete bogotano,papas criollas
